Event_Title,Date,Time,Venue,Address,url,Latitude,Longitude,Category
Embodied Healing Through Belly dance,2025-07-06,15:00,BIGBANG studio,"177 Beavers Road #1 Northcote, VIC 3070Get directions",https://www.eventbrite.com.au/e/embodied-healing-through-belly-dance-tickets-1295343369889?aff=ebdssbdestsearch,-37.76567989999999,144.9864456,Talks/Workshops
Beginner’s Welsh Course,2025-07-06,09:30,Kathleen Syme Library and Community Centre,"251 Faraday Street Carlton, VIC 3053Get directions",https://www.eventbrite.com/e/beginners-welsh-course-tickets-1390571429579?aff=ebdssbdestsearch,-37.7986481,144.9652272,Talks/Workshops
MOSES JONES & LOVE IN VAIN,2025-07-06,14:00,Way Out West Roots Music Club,"4 Market St, Newport VIC 3015, Australia",https://www.facebook.com/events/2142298849567436/,-37.8439028,144.8823845,Music
Corner Hotel Record Fair (July),2025-07-06,00:00,The Corner Hotel,"57 Swan St, Richmond VIC 3121",https://www.facebook.com/events/529213780000520/,-37.82464307,144.9926962,Music
Chordie Flow Single Launch with The Heights and Pepper La Floyd,2025-07-06,19:00,280 Sydney Rd,"280 Sydney Road Brunswick, VIC 3056Get directions",https://www.eventbrite.com.au/e/chordie-flow-single-launch-with-the-heights-and-pepper-la-floyd-tickets-1377092935039?aff=ebdssbdestsearch,-37.7711488,144.9616353,Music
Paint in the Dark© All Ages - Family Friendly Event,2025-07-06,14:00,Paint for Fun,"252 Graham Street #Unit 1 Port Melbourne, VIC 3207",https://www.eventbrite.com.au/e/paint-in-the-dark-all-ages-family-friendly-event-tickets-1362497208829?aff=ebdssbdestsearch,-37.8386895,144.9385483,Art
Spice Girls (4 week dance course) South Melbourne,2025-07-07,07:30,Goodlife,"111 Cecil Street South Melbourne, VIC 3205Get directions",https://www.eventbrite.com.au/e/spice-girls-4-week-dance-course-south-melbourne-tickets-1432544983609?aff=ebdssbdestsearch,-37.8308543,144.957072,Talks/Workshops
Have a Goodnight Walter,2025-07-07,19:00,The Butterfly Club,"5 Carson Place Melbourne, VIC 3000",https://www.eventbrite.co.uk/e/have-a-goodnight-walter-tickets-1285611722269?aff=ebdssbdestsearch,-37.8154472,144.9652725,Theatre
Adobe After Effects Essentials - Melbourne Campus,2025-07-07,09:00,Australian City Design College,"802, 343 Little Collins Street Melbourne, VICGet directions",https://www.eventbrite.com/e/adobe-after-effects-essentials-melbourne-campus-tickets-380828236507?aff=ebdssbdestsearch,-37.8154152,144.9634432,Talks/Workshops
St Kilda Highlights Sunrise Walk - Easy 6km - Dog Friendly!,2025-07-07,06:00,Donovans,"40 Jacka Boulevard St Kilda, VIC 3182Get directions",https://www.eventbrite.com.au/e/st-kilda-highlights-sunrise-walk-easy-6km-dog-friendly-tickets-1430608130429?aff=ebdssbdestsearch,-37.8685776,144.9751279,Social/Dating
Vapiano Bourke Street Mall Pizza Kids!,2025-07-07,10:00,Vapiano Bourke Street Mall,"271 Bourke Street #Level 1 Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/vapiano-bourke-street-mall-pizza-kids-tickets-1296420993089?aff=ebdssbdestsearch,-37.813789,144.9654603,Talks/Workshops
Sound Bath & iRest Yoga Nidra Emersion,2025-07-07,06:30,Castlefield Community Centre,"505 Bluff Road Hampton, VIC 3188",https://www.eventbrite.com.au/e/sound-bath-irest-yoga-nidra-emersion-tickets-1336196442529?aff=ebdssbdestsearch,-37.9329002,145.0244454,Talks/Workshops
Kew Traffic School Public Ride Sessions - Term 2 School Holidays 2025,2025-07-07,09:00,Kew Traffic School,"Corner of Grange Rd & Coltham Rd Kew, VIC 3101Get directions",https://www.eventbrite.com.au/e/kew-traffic-school-public-ride-sessions-term-2-school-holidays-2025-tickets-1391906743539?aff=ebdssbdestsearch,-37.8118098,145.0572052,Sport
Soccer · Winter Holiday Program (Brighton),2025-07-07,09:00,Dendy Park,"Dendy Street Brighton, VIC 3186Get directions",https://www.eventbrite.com.au/e/soccer-winter-holiday-program-brighton-tickets-1391175265669?aff=ebdssbdestsearch,-37.9196289,144.994495,Sport
School Holiday Workshop - Illusions in Art (Afternoon Session),2025-07-07,12:30,Paint for Fun,"252 Graham Street #Unit 1 Port Melbourne, VIC 3207",https://www.eventbrite.com.au/e/school-holiday-workshop-illusions-in-art-afternoon-session-tickets-1381232556759?aff=ebdssbdestsearch,-37.8386895,144.9385483,Art
Jess Hitchcock & Penny Quartet,2025-07-07,19:30,Melbourne Recital Centre,"31 Sturt St, Southbank VIC 3006, Australia",https://www.facebook.com/events/1357515342237584/,-37.82408485,144.96758763141432,Music
EM RUSCIANO | BRUNSWICK BALLROOM,2025-07-07,00:00,Brunswick Ballroom,"314 Sydney Rd, Brunswick VIC 3056, Australia",https://www.facebook.com/events/2069710233508003/?event_time_id=2069710250174668,-37.7704205,144.9617083,Comedy
2025 Literacy for All Intensive Course,2025-07-07,09:00,Glenroy Specialist School,"208 Hilton Street Glenroy, VIC 3046",https://www.eventbrite.com.au/e/2025-literacy-for-all-intensive-course-tickets-1078018033959?aff=ebdssbdestsearch,-37.6991225,144.9208392,Talks/Workshops
Traditional Leatherwork: Dog Collar or Belt with Alison Berton,2025-07-07,10:00,Leffler Leather,"171 Kensington Road West Melbourne, VIC 3003Get directions",https://www.eventbrite.com.au/e/traditional-leatherwork-dog-collar-or-belt-with-alison-berton-tickets-1409690836239?aff=ebdssbdestsearch,-37.8002118,144.9177331,Talks/Workshops
"Art, War, and Other Catastrophes",2025-07-07,20:30,The Butterfly Club,"5 Carson Place Melbourne, VIC 3000",https://www.eventbrite.co.uk/e/art-war-and-other-catastrophes-tickets-1349305913309?aff=ebdssbdestsearch,-37.8154472,144.9652725,Theatre
"DAVINES - Services and More Workshop - Melbourne, VIC",2025-07-07,10:00,shibui,"139 Toorak Road South Yarra, VIC 3141",https://www.eventbrite.com.au/e/davines-services-and-more-workshop-melbourne-vic-tickets-1253931154839?aff=ebdssbdestsearch,-37.8386846,144.991012,Talks/Workshops
Bird Collage Workshop for Kids,2025-07-07,10:00,54 Errol St,"54 Errol Street North Melbourne, VIC 3051Get directions",https://www.eventbrite.com.au/e/bird-collage-workshop-for-kids-tickets-1404504674289?aff=ebdssbdestsearch,-37.803855,144.949731,Art
Fermentation 101 Workshop with Caitlin Koether,2025-07-08,18:00,Little Molli,"66 Nicholson Street Abbotsford, VIC 3067",https://www.eventbrite.com/e/fermentation-101-workshop-with-caitlin-koether-tickets-1344936835279?aff=ebdssbdestsearch,-37.8069067,144.9966637,Talks/Workshops
PMP Pass Guarantee In-Person Training in Melbourne,2025-07-08,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/pmp-pass-guarantee-in-person-training-in-melbourne-tickets-1397267327189?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Harnessing AI for Marketing Innovation | Melbourne,2025-07-08,15:00,Melbourne,"Online Event Melbourne, VIC 3000",https://www.eventbrite.com.au/e/harnessing-ai-for-marketing-innovation-melbourne-tickets-1052300297517?aff=ebdssbdestsearch,-37.8279601,144.9683224,Talks/Workshops
July 8th 2025 In Person BNI Melbourne City Corporate Networking Event,2025-07-08,06:45,Rendezvous Hotel Melbourne,"328 Flinders Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/july-8th-2025-in-person-bni-melbourne-city-corporate-networking-event-tickets-1383203642329?aff=ebdssbdestsearch,-37.81831330000001,144.9636251,Business/Networking
MIG Workshop: Multivariate analysis for omics data integration (bulk),2025-07-08,09:30,The Florey Institute of Neuroscience and Mental Health,"30 Royal Parade Parkville, VIC 3010",https://www.eventbrite.com/e/mig-workshop-multivariate-analysis-for-omics-data-integration-bulk-tickets-1246825952989?aff=ebdssbdestsearch,-37.7982843,144.9585746,Talks/Workshops
"Movie: ""Jurassic World Rebirth""",2025-07-08,13:00,HOYTS Greensborough,"25 Main Street Greensborough, VIC 3088Get directions",https://www.eventbrite.com.au/e/movie-jurassic-world-rebirth-tickets-1366617653189?aff=ebdssbdestsearch,-37.7040103,145.1030264,Cinema
Unravelling NFTs | Melbourne,2025-07-08,15:00,Melbourne,"Online Event Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/unravelling-nfts-melbourne-tickets-336940356677?aff=ebdssbdestsearch,-37.8279601,144.9683224,Talks/Workshops
"CAPM Exam Prep In-Person Course in Melbourne, VIC",2025-07-08,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/capm-exam-prep-in-person-course-in-melbourne-vic-tickets-1350248061299?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Brava  Women Networking IN PERSON July 8th 2025 - Brighton,2025-07-08,13:00,The Deck  Brighton,"212 Bay Street Brighton, VIC 3186",https://www.eventbrite.com.au/e/brava-women-networking-in-person-july-8th-2025-brighton-tickets-1277793949099?aff=ebdssbdestsearch,-37.9052818,144.999296,Business/Networking
Street Art - Spray Paint Skateboard Workshop for 6-12 year olds,2025-07-08,10:00,Yarraville Community Centre,"59 Francis Street Yarraville, VIC 3013Get directions",https://www.eventbrite.com/e/street-art-spray-paint-skateboard-workshop-for-6-12-year-olds-tickets-1365126753869?aff=ebdssbdestsearch,-37.8217577,144.8927644,Art
Steelo & Howe LIVE at Braybrook Hotel!,2025-07-08,18:00,Braybrook Hotel,"353 Ballarat Road Braybrook, VIC 3019Get directions",https://www.eventbrite.com.au/e/steelo-howe-live-at-braybrook-hotel-tickets-1379196316309?aff=ebdssbdestsearch,-37.779589,144.8485432,Sport
Founder Connect!,2025-07-08,18:00,The Commons QV,"3 Albert Coates Lane Melbourne, VIC 3000",https://www.eventbrite.com.au/e/founder-connect-tickets-1088341240949?aff=ebdssbdestsearch,-37.8109508,144.9653291,Business/Networking
Etching #1 - Hard-ground & Soft-ground,2025-07-08,10:00,Australian Print Workshop,"210 Gertrude Street Fitzroy, VIC 3065",https://www.eventbrite.com.au/e/etching-1-hard-ground-soft-ground-tickets-1204082054839?aff=ebdssbdestsearch,-37.8064244,144.9815567,Art
Roola Boola Chidren's Art Festival: Kids Clay Workshop at the Duldig Studio,2025-07-08,10:30,Duldig Studio Museum & Sculpture Garden,"92 Burke Road East Malvern, VIC 3145",https://www.eventbrite.com.au/e/roola-boola-chidrens-art-festival-kids-clay-workshop-at-the-duldig-studio-tickets-1319606692139?aff=ebdssbdestsearch,-37.8689721,145.0498034,Art
Hakima – Bukjeh,2025-07-08,00:00,Melbourne Recital Centre,"31 Sturt St, Southbank VIC 3006, Australia",https://www.facebook.com/events/3689110251224257/?event_time_id=3689113927890556,-37.82408485,144.96758763141432,Other
"Winter 2025 School Holidays Creative Workshop: Hair, Beauty, MakeUp",2025-07-08,10:00,The Masters Institute of Creative Education,"185 Spring Street #2 Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/winter-2025-school-holidays-creative-workshop-hair-beauty-makeup-tickets-1368143095829?aff=ebdssbdestsearch,-37.810315,144.9722181,Talks/Workshops
TSN Celebration: Reunions & Stories from the Community that built it,2025-07-08,18:00,The Commons QV,"3 Albert Coates Lane Melbourne, VIC 3000",https://www.eventbrite.com.au/e/tsn-celebration-reunions-stories-from-the-community-that-built-it-tickets-1088341240949?aff=ebdssbdestsearch,-37.8109508,144.9653291,Business/Networking
Adventures with Dungeons and Dragons Australia - Lair of the Shadow Mage.,2025-07-08,18:00,The Gaming Arena,"123 Bakers Road Coburg North, VIC 3058Get directions",https://www.eventbrite.com.au/e/adventures-with-dungeons-and-dragons-australia-lair-of-the-shadow-mage-registration-1425134298049?aff=ebdssbdestsearch,-37.7266428,144.9549903,Games
Shake It Off - Your Weekly Dose of Physical & Emotional Fitness.,2025-07-08,18:30,Centre of You,"Upstairs, 217 Chapel St Prahran Melbourne, VIC 3181Get directions",https://www.eventbrite.com.au/e/shake-it-off-your-weekly-dose-of-physical-emotional-fitness-tickets-1425622929559?aff=ebdssbdestsearch,-37.8509316,144.9933031,Talks/Workshops
Endgame Academy Balwyn,2025-07-08,10:00,Macleay Park,"189 Belmore Road Balwyn North, VIC 3104Get directions",https://www.eventbrite.com.au/e/endgame-academy-balwyn-tickets-1358755808199?aff=ebdssbdestsearch,-37.8023888,145.0765814,Sport
Nightingale 1 Public Tours,2025-07-08,10:00,Nightingale 1,"6 Florence St Brunswick, VIC 3056Get directions",https://www.eventbrite.com/e/nightingale-1-public-tours-tickets-803565314487?aff=ebdssbdestsearch,-37.7614186,144.9609838,Talks/Workshops
Fresh Networking Bundoora - Guest Registration,2025-07-08,07:30,Mini Me Mango cafe,"24 Scholar Drive Bundoora, VIC 3083Get directions",https://www.eventbrite.com.au/e/fresh-networking-bundoora-guest-registration-tickets-894193967227?aff=ebdssbdestsearch,-37.6827562,145.0733925,Business/Networking
Melbourne - Leica Geosystems iCON FIELD - Hands on Training,2025-07-08,09:00,C.R. Kennedy & Company Pty. Ltd.,"300 Lorimer Street Port Melbourne, VIC 3207Get directions",https://www.eventbrite.com.au/e/melbourne-leica-geosystems-icon-field-hands-on-training-tickets-1357973277629?aff=ebdssbdestsearch,-37.8253841,144.907166,Talks/Workshops
Fresh Networking South Yarra - Guest Registration,2025-07-08,07:30,Hobba,"428 Malvern Road Prahran, VIC 3181Get directions",https://www.eventbrite.com.au/e/fresh-networking-south-yarra-guest-registration-tickets-105344454098?aff=ebdssbdestsearch,-37.8479584,145.000708,Business/Networking
DIY Funko Pop Workshop 7 - 12 year olds,2025-07-08,13:00,Yarraville Community Centre,"59 Francis Street Yarraville, VIC 3013Get directions",https://www.eventbrite.com/e/diy-funko-pop-workshop-7-12-year-olds-tickets-1365157876959?aff=ebdssbdestsearch,-37.8217577,144.8927644,Art
Sensory Tray Session- SCHOOL HOLIDAYS,2025-07-08,10:00,Janefield Community Centre,"2 Manchester Crescent Bundoora, VIC 3083Get directions",https://www.eventbrite.com.au/e/sensory-tray-session-school-holidays-tickets-1392255055349?aff=ebdssbdestsearch,-37.6830538,145.0745348,Talks/Workshops
CAPM Pass Guarantee In-Person Training in Melbourne,2025-07-08,09:00,"Levels 31 & 50/120 Collins St, Melbourne, VIC, 3000, Australia","Levels 31 & 50/120 Collins St Melbourne, VIC 3000",https://www.eventbrite.com/e/capm-pass-guarantee-in-person-training-in-melbourne-tickets-1406420765369?aff=ebdssbdestsearch,-37.8144291,144.9696066,Talks/Workshops
Waterloo,2025-07-08,19:30,Theatre Works,"Saint Leonards Avenue St Kilda, VIC 3182",https://www.eventbrite.com.au/e/waterloo-tickets-1110981518629?aff=ebdssbdestsearch,-37.8638328,144.9768976,Theatre
Spice Girls (4 week dance course) Brunswick,2025-07-09,19:00,Transit Dance Studio,"64 Dawson Street Brunswick, VIC 3056Get directions",https://www.eventbrite.com.au/e/spice-girls-4-week-dance-course-brunswick-tickets-1432580730529?aff=ebdssbdestsearch,-37.7701752,144.9559255,Talks/Workshops
Make your Happy Snowmen,2025-07-09,10:00,124 South Parade,"124 South Parade Blackburn, VIC 3130",https://www.eventbrite.com.au/e/make-your-happy-snowmen-tickets-1353035628989?aff=ebdssbdestsearch,-37.8205834,145.1523742,Art
Haus of Dizzy | Bling it on a Keychain,2025-07-09,11:30,Bundoora Homestead Art Centre,"7 Prospect Hill Drive Bundoora, VIC 3083Get directions",https://www.eventbrite.com.au/e/haus-of-dizzy-bling-it-on-a-keychain-tickets-1407949668359?aff=ebdssbdestsearch,-37.7051404,145.0499516,Art
.NET 9 Superpowers Tour - Melbourne,2025-07-09,09:00,SSW Melbourne,"Level 1/370 Little Bourke St MELBOURNE, VIC 3000",https://www.eventbrite.com.au/e/net-9-superpowers-tour-melbourne-tickets-1098433296559?aff=ebdssbdestsearch,-37.8132971,144.9615923,Talks/Workshops
Clonakilla Dinner Melbourne: Perfume & Power July 9th 2025 6.30pm,2025-07-09,06:30,Entrecôte,"142-144 Greville Street Prahran, VIC 3181",https://www.eventbrite.com.au/e/clonakilla-dinner-melbourne-perfume-power-july-9th-2025-630pm-tickets-1341726392759?aff=ebdssbdestsearch,-37.849427,144.991519,Social/Dating
Blackburn Winter Rock Camp!!,2025-07-09,10:00,Urban Climb Blackburn,"15/33 Alfred St Blackburn, VIC 3130Get directions",https://www.eventbrite.com.au/e/blackburn-winter-rock-camp-tickets-1359831194709?aff=ebdssbdestsearch,-37.820086,145.1600346,Sport
Navigating Healthcare as a Person in a Bigger Body Workshop,2025-07-09,10:00,Heidelberg Repatriation Hospital,"300 Waterdale Road Ivanhoe, VIC 3079",https://www.eventbrite.com.au/e/navigating-healthcare-as-a-person-in-a-bigger-body-workshop-registration-1271846068829?aff=ebdssbdestsearch,-37.755455,145.045315,Talks/Workshops
Winter Night Market Wonders + Carlton Gardens Evening walk - Easy 5km,2025-07-09,18:30,IMAX Melbourne (Museums Victoria) - At front of Imax building,"Rathdowne Street Carlton, VIC 3053Get directions",https://www.eventbrite.com.au/e/winter-night-market-wonders-carlton-gardens-evening-walk-easy-5km-tickets-1430984315609?aff=ebdssbdestsearch,-37.8001246,144.9701069,Social/Dating
Speed Dating Glen Waverley | 25-38yrs | 20% OFF Promo,2025-07-09,19:00,Gambino Restaurant & Rooftop,"73-75 Kingsway #L5 Glen Waverley, VIC 3150",https://www.eventbrite.com.au/e/speed-dating-glen-waverley-25-38yrs-20-off-promo-tickets-1341819370859?aff=ebdssbdestsearch,-37.88046569999999,145.1634312,Social/Dating
Curso de Teatro Inmersivo + Obra Profesional,2025-07-09,06:30,7 Cozens St,"7 Cozens Street Brunswick, VIC 3056Get directions",https://www.eventbrite.com/e/curso-de-teatro-inmersivo-obra-profesional-tickets-1422965561299?aff=ebdssbdestsearch,-37.756259,144.963307,Theatre
Port Melbourne Surf Club to Sandridge Lookout Sunrise Walk w/DAN - Easy 5km,2025-07-09,06:00,Port Melbourne Life Saving Club,"38 Beaconsfield Parade Port Melbourne, VIC 3207Get directions",https://www.eventbrite.com.au/e/port-melbourne-surf-club-to-sandridge-lookout-sunrise-walk-wdan-easy-5km-tickets-1430940634959?aff=ebdssbdestsearch,-37.8450696,144.9421546,Social/Dating
BDM EOFY CELEBRATION  |  FLOW: Where Growth Meets Momentum,2025-07-09,17:00,Kolmeo HQ,"31 Queen Street #Level 6 Melbourne, VIC 3000",https://www.eventbrite.com.au/e/bdm-eofy-celebration-flow-where-growth-meets-momentum-registration-1302646523819?aff=ebdssbdestsearch,-37.81822349999999,144.9617763,Business/Networking
AusSTS 2025 “Signals & Noises” Conference,2025-07-09,08:30,"National Communication Museum, Hawthorn, Naarm, (Day1) and Deakin Downtown (Docklands) Day 2 and 3","NCM and Deakin Downtown Narrm, Melbourne, VIC 3008",https://www.eventbrite.com.au/e/aussts-2025-signals-noises-conference-tickets-1312609132249?aff=ebdssbdestsearch,-37.8206284,144.9500129,Talks/Workshops
Effie - UPYOURSELFNESS LIVE at Olympic Hotel!,2025-07-09,18:00,Olympic Hotel,"31 Albert Street Preston, VIC 3072",https://www.eventbrite.com.au/e/effie-upyourselfness-live-at-olympic-hotel-tickets-1295351403919?aff=ebdssbdestsearch,-37.7465792,145.021604,Comedy
Speed Dating Glen Waverley | 25-38yrs | GUYS TIX SOLD OUT!,2025-07-09,19:00,Gambino Restaurant & Rooftop,"73-75 Kingsway #L5 Glen Waverley, VIC 3150",https://www.eventbrite.com.au/e/speed-dating-glen-waverley-25-38yrs-guys-tix-sold-out-tickets-1341819370859?aff=ebdssbdestsearch,-37.88046569999999,145.1634312,Social/Dating
Understand Weight Management Treatment Options as a Person with Obesity,2025-07-09,13:00,Heidelberg Repatriation Hospital,"300 Waterdale Road Ivanhoe, VIC 3079",https://www.eventbrite.com.au/e/understand-weight-management-treatment-options-as-a-person-with-obesity-registration-1315964979679?aff=ebdssbdestsearch,-37.755455,145.045315,Talks/Workshops
Sound Healing - NURTURE Sound Bath with Romy,2025-07-09,19:30,Please see the email for the address,"Alma Rd St Kilda East, VIC 3183Get directions",https://www.eventbrite.com.au/e/sound-healing-nurture-sound-bath-with-romy-tickets-1420082076719?aff=ebdssbdestsearch,-37.8626822,145.001162,Talks/Workshops
"Young Yogis School Holiday Program 10,11,15,17/07 Unique Unicorn Kids' Yoga",2025-07-10,10:30,75 Greville St,"75 Greville Street Prahran, VIC 3181Get directions",https://www.eventbrite.com.au/e/young-yogis-school-holiday-program-1011151707-unique-unicorn-kids-yoga-tickets-1432609115429?aff=ebdssbdestsearch,-37.8487629,144.989092,Talks/Workshops
"Come as strangers, leave as friends",2025-07-10,19:00,the birdcage,"215 Swan Street Richmond, VIC 3121Get directions",https://www.eventbrite.com.au/e/come-as-strangers-leave-as-friends-tickets-1414498776919?aff=ebdssbdestsearch,-37.8256242,144.9994168,Social/Dating
International Symposium on Accounting Information Systems 2025,2025-07-10,09:00,The Spot,"198 Berkeley Street Carlton, VIC 3053",https://www.eventbrite.com.au/e/international-symposium-on-accounting-information-systems-2025-tickets-1040183997337?aff=ebdssbdestsearch,-37.8015846,144.9588604,Business/Networking
Bands n Fans X Floravera Bookings Residency Night 1 W/ Sunday Honey,2025-07-10,19:00,Stay Gold,"133 Sydney Road Brunswick, VIC 3056Get directions",https://www.eventbrite.com.au/e/bands-n-fans-x-floravera-bookings-residency-night-1-w-sunday-honey-tickets-1388924242799?aff=ebdssbdestsearch,-37.77435880000001,144.9606103,Music
Interview Coaching for Early Childhood Professionals – South Melbourne,2025-07-10,06:30,230 Albert Rd,"230 Albert Road South Melbourne, VIC 3205Get directions",https://www.eventbrite.com.au/e/interview-coaching-for-early-childhood-professionals-south-melbourne-tickets-1416160868279?aff=ebdssbdestsearch,-37.8374093,144.9662222,Talks/Workshops
The Greg Larsen Show - Live Filming,2025-07-10,18:00,Stupid Old Studios,"10 Peveril Street #8 Brunswick, VIC 3056Get directions",https://www.eventbrite.com/e/the-greg-larsen-show-live-filming-tickets-1400623716239?aff=ebdssbdestsearch,-37.756795,144.963199,Comedy
Glee Club,2025-07-10,17:30,The Butterfly Club,"5 Carson Place Melbourne, VIC 3000",https://www.eventbrite.co.uk/e/glee-club-tickets-880593116717?aff=ebdssbdestsearch,-37.8154472,144.9652725,Music
STILL,2025-07-10,19:30,TW Explosives Factory,"67 Inkerman Street St Kilda, VIC 3182",https://www.eventbrite.com.au/e/still-tickets-1113299351329?aff=ebdssbdestsearch,-37.8646651,144.9842743,Theatre
Conscious Connection | Games Night (ages 35-45),2025-07-10,06:30,Lulie Tavern (Rooftop),"225 Johnston Street Abbotsford, VIC 3067Get directions",https://www.eventbrite.com.au/e/conscious-connection-games-night-ages-35-45-tickets-1406833800769?aff=ebdssbdestsearch,-37.8000784,144.993596,Games
More than a Fish Kill NAIDOC Week Screening Event,2025-07-10,06:30,Cinema Nova,"380 Lygon Street Carlton, VIC 3053Get directions",https://www.eventbrite.com/e/more-than-a-fish-kill-naidoc-week-screening-event-tickets-1400818689409?aff=ebdssbdestsearch,-37.7981335,144.9677286,Cinema
Monkey Business Comedy,2025-07-10,19:30,The Railway Hotel- Windsor,"29 Chapel Street Windsor, VIC 3181",https://www.eventbrite.com.au/e/monkey-business-comedy-tickets-1305703186379?aff=ebdssbdestsearch,-37.8566744,144.9922172,Comedy
"Little Yogis School Holiday 10,11,15,17 JULY - Unique Unicorn Kids' Yoga",2025-07-10,09:45,75 Greville St,"75 Greville Street Prahran, VIC 3181Get directions",https://www.eventbrite.com.au/e/little-yogis-school-holiday-programadventure-unique-unicorn-kids-yoga-tickets-1432518574619?aff=ebdssbdestsearch,-37.8487629,144.989092,Talks/Workshops
Creative Tech | MELB July | School Holiday Workshop,2025-07-10,10:00,The Australian Institute of Music,"120 King Street Melbourne, VIC 3000",https://www.eventbrite.com.au/e/creative-tech-melb-july-school-holiday-workshop-tickets-1254001936549?aff=ebdssbdestsearch,-37.81714789999999,144.9564705,Talks/Workshops
Aesop x To Be Read Book Swap,2025-07-10,19:00,Aesop Collins Street,"162 Collins Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/aesop-x-to-be-read-book-swap-tickets-1426321990469?aff=ebdssbdestsearch,-37.814798,144.9680584,Social/Dating
"LGBTeeHeeHee - Thursday 10th July - Trinity, St Kilda",2025-07-10,18:30,Trinity St Kilda,"2 Brighton Road St Kilda, VIC 3182",https://www.eventbrite.com/e/lgbteeheehee-thursday-10th-july-trinity-st-kilda-tickets-1352066490269?aff=ebdssbdestsearch,-37.871047,144.989459,Comedy
Responding to Disclosures of Sexual Assault Workshop,2025-07-10,09:30,level 2/210 Lonsdale St,"210 Lonsdale Street #level 2 Melbourne, VIC 3000",https://www.eventbrite.com.au/e/responding-to-disclosures-of-sexual-assault-workshop-tickets-1301652029259?aff=ebdssbdestsearch,-37.8109379,144.9658254,Talks/Workshops
Henry Manetta and the Trip Live at The Paris Cat,2025-07-10,00:00,Paris Cat Jazz Club,"6 Goldie Pl, Melbourne VIC 3000, Australia",https://www.facebook.com/events/1214175740211911/,-37.8133262,144.96060714767358,Music
Back Alley Sally & Thursday Night Jam!,2025-07-10,00:00,Hume Blues Club Inc,"27 Ballantyne St, Thornbury VIC 3071, Australia",https://www.facebook.com/events/1003879275182853/,-37.7588241,144.9985126,Music
Endgame Academy Thornbury,2025-07-10,10:00,Darebin International Sports Centre,"281 Darebin Road Thornbury, VIC 3071Get directions",https://www.eventbrite.com.au/e/endgame-academy-thornbury-tickets-1361418562569?aff=ebdssbdestsearch,-37.7644916,145.0232182,Sport
Stage & Songcraft | MELB July | School Holiday Workshop,2025-07-10,10:00,Australian Institute of Music,"120 King Street Melbourne, VIC 3000Get directions",https://www.eventbrite.com.au/e/stage-songcraft-melb-july-school-holiday-workshop-tickets-1254003772039?aff=ebdssbdestsearch,-37.81714789999999,144.9564705,Talks/Workshops
A Bunch Of Smooth Operators at Paris Cat Jazz Club ,2025-07-10,19:00,Paris Cat Jazz Club,"6 Goldie Pl, Melbourne VIC 3000, Australia",https://www.facebook.com/events/2220949085028932/,-37.8133262,144.96060714767358,Music
Build A Seasonal Arrangement,2025-07-10,06:30,7a/91 Moreland St,"91 Moreland Street #7a Footscray, VIC 3011Get directions",https://www.eventbrite.com.au/e/build-a-seasonal-arrangement-tickets-1429404018899?aff=ebdssbdestsearch,-37.8085329,144.9046758,Talks/Workshops
STILL X 6,2025-07-10,19:30,TW Explosives Factory,"67 Inkerman Street St Kilda, VIC 3182",https://www.eventbrite.com.au/e/still-x-6-tickets-1113299351329?aff=ebdssbdestsearch,-37.8646651,144.9842743,Theatre
July 10 | 35-58 YO Pickleball Social for Singles,2025-07-10,18:00,PicklePlay Indoor Pickleball,"1 South Drive Bentleigh East, VIC 3165Get directions",https://www.eventbrite.com.au/e/july-10-35-58-yo-pickleball-social-for-singles-tickets-1432545485109?aff=ebdssbdestsearch,-37.9106715,145.0613664,Sport
2025  HKABA (VIC) Business Awards Gala Dinner,2025-07-10,06:30,Palladium at Crown,"Palladium at Crown Southbank, VIC 3006Get directions",https://www.eventbrite.com.au/e/2025-hkaba-vic-business-awards-gala-dinner-tickets-1409211121399?aff=ebdssbdestsearch,-37.822181,144.959875,Business/Networking
Speed Dating Meets Paint by Numbers | 28-39 yr | Nth Melb,2025-07-10,18:30,Twang Brewing,"21 Melrose Street North Melbourne, VIC 3051Get directions",https://www.eventbrite.com.au/e/speed-dating-meets-paint-by-numbers-28-39-yr-nth-melb-tickets-1392014074569?aff=ebdssbdestsearch,-37.7951293,144.9415481,Social/Dating
Stamped & Laced Leather Bag at Leffler Leather,2025-07-11,09:00,Leffler Leather,"171 Kensington Road West Melbourne, VIC 3003",https://www.eventbrite.com.au/e/stamped-laced-leather-bag-at-leffler-leather-tickets-1347329000309?aff=ebdssbdestsearch,-37.8002118,144.9177331,Talks/Workshops
